TIME,ATM,STRIKE,CE_OPEN,CE_CLOSE,CE_HIGH,CE_LOW,CE_OVERALL_HIGH,CE_OVERALL_HIGH_TIME,CE_OVERALL_LOW,CE_OVERALL_LOW_TIME,PE_OPEN,PE_CLOSE,PE_HIGH,PE_LOW,PE_OVERALL_HIGH,PE_OVERALL_HIGH_TIME,PE_OVERALL_LOW,PE_OVERALL_LOW_TIME
09:15:00,ATM-100,17100,157.0,157.65,181.75,151.8,181.75,09:15:00,56.8,15:20:00,130.0,77.3,134.0,61.2,134.0,09:15:00,50.55,14:50:00
09:15:00,ATM-50,17150,149.95,127.35,149.95,121.0,149.95,09:15:00,39.6,15:20:00,148.0,96.55,148.0,79.1,148.0,09:15:00,69.2,14:50:00
09:15:00,ATM,17200,91.65,100.65,120.95,90.5,120.95,09:15:00,26.7,15:20:00,150.0,120.05,150.0,100.55,185.0,15:20:00,92.9,14:50:00
09:15:00,ATM+50,17250,66.05,79.8,95.25,66.05,95.25,09:15:00,17.5,15:20:00,153.0,146.15,153.0,126.0,225.1,15:20:00,117.75,09:30:00
09:15:00,ATM+100,17300,47.2,58.75,73.0,47.2,73.0,09:15:00,11.05,15:20:00,171.6,178.7,180.0,153.9,268.55,15:20:00,146.4,09:30:00
09:15:00,ATM+150,17350,43.35,43.8,55.0,39.55,55.0,09:15:00,6.55,15:25:00,204.55,211.9,215.25,188.4,314.4,15:20:00,179.0,09:30:00
09:15:00,ATM+200,17400,32.0,30.95,40.0,27.05,40.0,09:15:00,4.2,15:25:00,243.7,250.0,252.85,224.25,361.5,15:20:00,215.5,09:30:00
09:15:00,ATM+250,17450,22.15,21.2,28.35,19.3,28.35,09:15:00,2.95,15:30:00,300.2,289.45,300.2,270.55,408.45,15:20:00,254.55,09:30:00
09:15:00,ATM+300,17500,19.8,14.65,19.8,13.15,19.8,09:15:00,2.6,15:10:00,350.0,330.0,350.0,304.45,460.85,15:20:00,297.2,09:30:00
09:15:00,ATM+350,17550,8.95,9.75,13.2,8.7,13.2,09:15:00,2.05,14:45:00,361.0,379.6,379.6,361.0,508.1,15:20:00,343.1,09:30:00
09:15:00,ATM+400,17600,6.95,6.65,8.4,5.95,8.4,09:15:00,1.7,15:15:00,417.45,423.55,428.0,393.4,558.45,15:20:00,387.4,09:30:00
09:15:00,ATM+450,17650,5.0,4.35,5.45,3.6,5.45,09:15:00,1.45,15:00:00,463.45,464.45,464.45,463.3,600.85,15:15:00,439.25,09:30:00
09:15:00,ATM+500,17700,2.95,3.1,3.8,2.8,3.8,09:15:00,1.3,12:05:00,500.1,526.65,526.65,490.25,656.8,15:15:00,485.95,09:30:00
09:15:00,ATM+550,17750,2.5,2.3,3.3,2.1,3.3,09:15:00,1.15,12:05:00,577.2,577.25,577.25,577.2,689.15,15:15:00,560.2,09:20:00
09:15:00,ATM+600,17800,1.8,1.75,2.25,1.5,2.25,09:15:00,1.0,12:15:00,627.85,617.75,627.85,603.0,758.0,15:20:00,586.0,09:30:00
09:15:00,ATM+650,17850,1.3,1.6,1.9,1.15,1.95,09:35:00,0.9,12:30:00,-,-,-,-,-,-,-,-
09:15:00,ATM+700,17900,1.65,1.5,1.8,1.2,1.8,09:15:00,0.8,12:20:00,-,-,-,-,-,-,-,-
09:15:00,ATM+750,17950,1.45,1.4,1.5,1.4,1.5,09:15:00,0.8,12:05:00,-,-,-,-,-,-,-,-
09:15:00,ATM+800,18000,1.5,1.3,1.5,1.3,1.55,15:25:00,0.75,12:30:00,813.15,825.75,825.75,790.0,955.95,15:20:00,785.0,09:30:00
09:15:00,ATM+850,18050,1.3,1.2,1.4,1.1,1.45,15:30:00,0.65,12:35:00,-,-,-,-,-,-,-,-
09:15:00,ATM+900,18100,1.25,1.2,1.4,1.0,1.4,09:15:00,0.6,15:05:00,899.85,899.85,899.85,899.85,1043.8,15:20:00,899.85,09:15:00
09:15:00,ATM+950,18150,1.1,1.15,1.25,1.1,1.35,15:25:00,0.6,12:30:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1000,18200,1.45,1.1,1.45,0.95,1.45,09:15:00,0.45,15:00:00,1025.0,1000.0,1050.0,1000.0,1149.6,15:20:00,985.8,09:30:00
09:15:00,ATM+1050,18250,1.2,1.1,1.2,0.6,1.2,09:15:00,0.45,15:05:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1100,18300,0.8,0.9,1.05,0.8,1.25,15:25:00,0.45,12:30:00,1125.5,1125.5,1125.5,1125.5,1254.4,15:15:00,1095.05,09:30:00
09:15:00,ATM+1200,18400,0.85,0.85,0.95,0.75,1.1,15:25:00,0.4,13:55:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1250,18450,1.05,0.8,1.2,0.8,1.2,09:15:00,0.3,15:25:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1300,18500,2.1,0.8,2.1,0.75,2.1,09:15:00,0.4,10:05:00,1316.3,1300.0,1316.3,1300.0,1460.65,15:20:00,1287.8,09:30:00
09:15:00,ATM+1350,18550,0.7,0.7,0.7,0.7,0.85,09:40:00,0.4,12:10:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1400,18600,0.7,0.65,0.8,0.6,0.9,15:25:00,0.3,14:15:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1450,18650,0.8,0.75,0.8,0.75,0.95,15:30:00,0.4,10:15:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1500,18700,0.55,0.6,0.8,0.55,0.8,09:15:00,0.35,10:10:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1550,18750,0.7,0.6,0.7,0.6,0.7,09:15:00,0.35,14:55:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1600,18800,30.0,0.7,30.0,0.65,30.0,09:15:00,0.4,10:05:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1650,18850,1.0,1.05,1.05,1.0,1.05,09:15:00,0.5,10:05:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1700,18900,3.5,0.65,30.0,0.65,30.0,09:15:00,0.4,10:05:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1800,19000,0.05,0.55,0.7,0.05,0.85,15:30:00,0.05,09:15:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1900,19100,1.0,0.6,1.05,0.6,1.05,09:15:00,0.35,10:15:00,-,-,-,-,-,-,-,-
09:15:00,ATM+1950,19150,0.7,0.5,0.7,0.5,0.7,09:15:00,0.3,14:25:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2000,19200,1.0,0.55,1.0,0.55,1.0,09:15:00,0.4,10:10:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2050,19250,0.95,0.7,0.95,0.7,0.95,09:15:00,0.35,10:15:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2100,19300,0.8,0.45,0.8,0.45,0.9,15:30:00,0.4,10:15:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2200,19400,0.5,0.55,0.55,0.5,0.85,15:30:00,0.35,10:15:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2300,19500,0.4,0.35,0.4,0.3,0.8,15:25:00,0.25,10:10:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2350,19550,0.4,0.45,0.45,0.4,0.45,09:15:00,0.25,13:25:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2400,19600,0.4,0.35,0.4,0.35,0.75,15:30:00,0.25,14:25:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2450,19650,0.4,0.45,0.45,0.4,0.65,15:30:00,0.3,13:20:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2500,19700,0.4,0.35,0.5,0.35,0.7,15:30:00,0.25,13:20:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2550,19750,0.55,0.35,0.55,0.35,0.55,09:15:00,0.25,13:25:00,-,-,-,-,-,-,-,-
09:15:00,ATM+2600,19800,0.5,0.4,0.5,0.4,0.75,15:30:00,0.25,10:10:00,-,-,-,-,-,-,-,-
09:15:00,SPOT,SPOT,17194.5,17184.7,17210.6,17182.1,17220.7,09:30:00,17027.85,15:25:00,-,-,-,-,-,-,-,-
09:20:00,ATM-2100,15100,2085.0,2085.0,2098.15,2085.0,2108.15,09:30:00,1960.0,15:25:00,1.1,1.05,1.15,1.0,1.1,09:20:00,0.5,15:30:00
09:20:00,ATM-2050,15150,-,-,-,-,-,-,-,-,1.15,1.15,1.2,1.0,1.25,10:35:00,0.45,15:25:00
09:20:00,ATM-2000,15200,-,-,-,-,-,-,-,-,1.1,1.15,1.25,1.1,1.25,09:25:00,0.6,15:20:00
09:20:00,ATM-1900,15300,-,-,-,-,-,-,-,-,1.2,1.2,1.3,1.15,1.3,10:35:00,0.65,12:15:00
09:20:00,ATM-1850,15350,-,-,-,-,-,-,-,-,1.25,1.25,1.3,1.15,1.3,09:25:00,0.65,15:25:00
09:20:00,ATM-1800,15400,-,-,-,-,-,-,-,-,1.25,1.35,1.35,1.15,1.35,09:20:00,0.7,15:25:00
09:20:00,ATM-1750,15450,-,-,-,-,-,-,-,-,1.2,1.25,1.3,1.15,1.3,09:25:00,0.7,12:15:00
09:20:00,ATM-1700,15500,1679.4,1687.75,1687.75,1679.4,1713.75,09:30:00,1548.8,15:20:00,1.35,1.3,1.4,1.25,1.4,09:25:00,0.5,15:30:00
09:20:00,ATM-1650,15550,-,-,-,-,-,-,-,-,1.4,1.4,1.45,1.25,1.45,09:25:00,0.65,14:50:00
09:20:00,ATM-1600,15600,-,-,-,-,-,-,-,-,1.5,1.5,1.55,1.3,1.55,09:20:00,0.75,13:35:00
09:20:00,ATM-1550,15650,-,-,-,-,-,-,-,-,1.45,1.5,1.6,1.3,1.55,10:35:00,0.5,15:25:00
09:20:00,ATM-1500,15700,-,-,-,-,-,-,-,-,1.5,1.55,1.6,1.4,1.6,09:20:00,0.6,15:30:00
09:20:00,ATM-1450,15750,-,-,-,-,-,-,-,-,1.5,1.6,1.6,1.4,1.6,09:20:00,0.5,15:25:00
09:20:00,ATM-1400,15800,-,-,-,-,-,-,-,-,1.75,1.75,1.8,1.6,1.8,09:20:00,0.6,15:25:00
09:20:00,ATM-1350,15850,-,-,-,-,-,-,-,-,1.75,1.75,1.85,1.55,1.85,09:20:00,0.45,15:25:00
09:20:00,ATM-1300,15900,-,-,-,-,-,-,-,-,1.9,1.95,2.0,1.75,2.0,09:20:00,0.65,15:30:00
09:20:00,ATM-1250,15950,-,-,-,-,-,-,-,-,2.0,2.05,2.15,1.85,2.1,09:20:00,0.65,15:05:00
09:20:00,ATM-1200,16000,1187.15,1169.0,1195.4,1169.0,1215.95,09:30:00,1045.0,15:20:00,2.25,2.25,2.35,2.1,2.3,09:20:00,0.7,15:05:00
09:20:00,ATM-1150,16050,-,-,-,-,-,-,-,-,2.5,2.55,2.6,2.15,2.6,09:25:00,0.7,15:00:00
09:20:00,ATM-1100,16100,-,-,-,-,-,-,-,-,2.8,2.8,2.9,2.45,2.85,09:20:00,0.7,15:05:00
09:20:00,ATM-1050,16150,-,-,-,-,-,-,-,-,3.0,3.05,3.2,2.55,3.1,09:20:00,0.95,15:05:00
09:20:00,ATM-1000,16200,-,-,-,-,-,-,-,-,3.25,3.3,3.4,2.85,3.4,09:20:00,1.05,15:00:00
09:20:00,ATM-950,16250,-,-,-,-,-,-,-,-,3.6,3.65,3.8,3.15,3.8,09:25:00,1.25,14:45:00
09:20:00,ATM-900,16300,-,-,-,-,-,-,-,-,4.0,4.05,4.2,3.5,4.2,09:25:00,1.5,14:50:00
09:20:00,ATM-850,16350,-,-,-,-,-,-,-,-,4.4,4.6,4.7,4.0,4.75,09:25:00,1.6,14:50:00
09:20:00,ATM-800,16400,-,-,-,-,-,-,-,-,4.95,5.1,5.25,4.55,5.35,10:15:00,2.1,13:25:00
09:20:00,ATM-750,16450,-,-,-,-,-,-,-,-,5.6,5.8,6.05,5.2,6.35,10:15:00,2.45,14:50:00
09:20:00,ATM-700,16500,688.35,670.0,704.8,670.0,723.45,09:30:00,547.0,15:20:00,6.55,6.8,7.05,6.0,7.55,10:15:00,2.95,14:50:00
09:20:00,ATM-650,16550,623.75,623.75,630.0,623.75,646.7,09:25:00,500.0,15:20:00,7.35,7.7,8.0,6.9,8.85,10:15:00,3.3,14:50:00
09:20:00,ATM-600,16600,592.9,574.65,605.6,574.65,625.0,09:30:00,456.5,15:20:00,8.5,8.95,9.65,8.0,10.55,10:15:00,3.85,14:55:00
09:20:00,ATM-550,16650,543.85,525.3,543.85,525.3,574.45,09:30:00,407.45,15:20:00,9.9,10.55,11.55,9.4,12.35,10:15:00,4.4,14:55:00
09:20:00,ATM-500,16700,496.0,475.0,506.7,475.0,527.55,09:30:00,351.4,15:20:00,11.8,12.6,13.95,11.2,15.2,10:15:00,5.4,14:55:00
09:20:00,ATM-450,16750,434.1,428.05,460.6,428.05,478.25,09:30:00,307.35,15:20:00,14.3,15.45,16.55,13.5,18.4,10:15:00,6.7,14:55:00
09:20:00,ATM-400,16800,402.65,385.0,416.1,382.3,433.35,09:30:00,259.85,15:20:00,17.1,19.1,20.5,16.55,22.8,10:40:00,8.6,14:50:00
09:20:00,ATM-350,16850,357.05,337.75,370.0,337.75,385.9,09:30:00,216.55,15:20:00,20.9,23.65,24.45,20.25,28.75,10:40:00,11.25,14:50:00
09:20:00,ATM-300,16900,313.75,296.9,325.4,293.0,340.5,09:30:00,175.7,15:20:00,26.5,30.35,31.2,25.9,36.7,10:45:00,14.85,14:50:00
09:20:00,ATM-250,16950,271.65,256.35,282.6,252.0,296.25,09:30:00,140.0,15:20:00,34.5,39.2,40.3,33.3,47.35,15:15:00,19.95,14:50:00
09:20:00,ATM-200,17000,231.7,216.3,241.2,213.65,253.55,09:30:00,106.3,15:20:00,44.0,50.45,51.7,42.25,64.55,15:20:00,26.85,14:50:00
09:20:00,ATM-150,17050,194.1,180.2,202.8,178.05,213.8,09:30:00,79.1,15:20:00,56.45,64.25,66.1,53.8,87.6,15:15:00,36.8,14:50:00
09:20:00,ATM-100,17100,159.55,147.15,166.9,145.0,176.65,09:30:00,56.8,15:20:00,71.85,81.1,83.4,68.6,115.0,15:15:00,50.55,14:50:00
09:20:00,ATM-50,17150,129.05,118.25,135.65,116.0,142.4,09:30:00,39.6,15:20:00,90.85,101.7,104.4,86.65,147.45,15:20:00,69.2,14:50:00
09:20:00,ATM,17200,101.4,92.45,107.65,90.45,112.0,09:30:00,26.7,15:20:00,114.55,126.1,129.05,108.65,185.0,15:20:00,92.9,14:50:00
09:20:00,ATM+50,17250,78.05,71.0,83.6,69.3,86.05,09:30:00,17.5,15:20:00,139.9,154.65,157.5,134.3,225.1,15:20:00,117.75,09:30:00
09:20:00,ATM+100,17300,58.75,53.15,63.1,51.7,64.4,09:30:00,11.05,15:20:00,170.9,186.75,190.25,163.7,268.55,15:20:00,146.4,09:30:00
09:20:00,ATM+150,17350,43.15,38.95,46.5,37.6,46.9,09:30:00,6.55,15:25:00,207.55,223.0,226.2,196.8,314.4,15:20:00,179.0,09:30:00
09:20:00,ATM+200,17400,30.85,27.7,33.25,26.55,32.9,09:30:00,4.2,15:25:00,243.35,261.6,265.35,234.2,361.5,15:20:00,215.5,09:30:00
09:20:00,ATM+250,17450,20.9,19.05,23.15,18.35,22.35,09:30:00,2.95,15:30:00,285.9,304.8,304.8,275.0,408.45,15:20:00,254.55,09:30:00
09:20:00,ATM+300,17500,14.1,13.1,15.75,12.5,15.0,09:30:00,2.6,15:10:00,327.6,344.45,351.5,317.6,460.85,15:20:00,297.2,09:30:00
09:20:00,ATM+350,17550,9.3,8.65,10.4,8.2,9.7,09:30:00,2.05,14:45:00,373.0,390.0,390.0,365.75,508.1,15:20:00,343.1,09:30:00
09:20:00,ATM+400,17600,6.1,5.8,6.9,5.3,6.35,09:30:00,1.7,15:15:00,421.35,435.0,440.65,407.8,558.45,15:20:00,387.4,09:30:00
09:20:00,ATM+450,17650,4.1,4.0,4.7,3.65,4.25,09:30:00,1.45,15:00:00,465.95,480.0,484.0,465.95,600.85,15:15:00,439.25,09:30:00
09:20:00,ATM+500,17700,3.05,2.95,3.3,2.6,3.2,09:30:00,1.3,12:05:00,535.0,532.25,540.0,507.0,656.8,15:15:00,485.95,09:30:00
09:20:00,ATM+550,17750,2.35,2.3,2.45,2.0,2.55,09:30:00,1.15,12:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+600,17800,1.85,1.9,2.0,1.65,2.15,09:35:00,1.0,12:15:00,612.8,636.5,637.05,612.8,758.0,15:20:00,586.0,09:30:00
09:20:00,ATM+650,17850,1.6,1.6,1.7,1.4,1.95,09:35:00,0.9,12:30:00,-,-,-,-,-,-,-,-
09:20:00,ATM+700,17900,1.35,1.4,1.5,1.3,1.7,09:30:00,0.8,12:20:00,-,-,-,-,-,-,-,-
09:20:00,ATM+750,17950,1.25,1.3,1.4,1.15,1.5,09:30:00,0.8,12:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+800,18000,1.15,1.2,1.3,1.1,1.55,15:25:00,0.75,12:30:00,823.15,830.75,835.45,805.45,955.95,15:20:00,785.0,09:30:00
09:20:00,ATM+850,18050,1.1,1.1,1.25,1.05,1.45,15:30:00,0.65,12:35:00,-,-,-,-,-,-,-,-
09:20:00,ATM+900,18100,1.05,1.1,1.2,0.95,1.35,15:25:00,0.6,15:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+950,18150,1.05,1.0,1.2,0.95,1.35,15:25:00,0.6,12:30:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1000,18200,0.95,0.95,1.05,0.85,1.2,15:25:00,0.45,15:00:00,1021.0,1021.0,1026.55,1000.0,1149.6,15:20:00,985.8,09:30:00
09:20:00,ATM+1050,18250,1.0,0.95,1.0,0.8,1.2,15:25:00,0.45,15:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1100,18300,0.85,0.8,0.95,0.75,1.25,15:25:00,0.45,12:30:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1200,18400,0.8,0.8,0.9,0.75,1.1,15:25:00,0.4,13:55:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1250,18450,0.8,0.85,0.95,0.75,1.15,15:25:00,0.3,15:25:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1300,18500,0.75,0.75,0.85,0.7,1.0,15:30:00,0.4,10:05:00,1320.0,1337.45,1337.45,1300.0,1460.65,15:20:00,1287.8,09:30:00
09:20:00,ATM+1350,18550,0.7,0.7,0.75,0.65,0.85,09:40:00,0.4,12:10:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1400,18600,0.65,0.65,0.7,0.6,0.9,15:25:00,0.3,14:15:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1500,18700,0.7,0.65,0.7,0.6,0.8,15:30:00,0.35,10:10:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1550,18750,0.5,0.55,0.7,0.5,0.7,09:40:00,0.35,14:55:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1600,18800,0.7,0.65,0.7,0.6,0.8,15:30:00,0.4,10:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1650,18850,0.7,0.7,0.7,0.6,0.9,15:30:00,0.5,10:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1700,18900,0.65,0.65,0.7,0.6,0.8,15:25:00,0.4,10:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1750,18950,0.65,0.65,0.65,0.65,0.75,15:30:00,0.4,10:10:00,-,-,-,-,-,-,-,-
09:20:00,ATM+1800,19000,0.55,0.55,0.6,0.5,0.85,15:30:00,0.35,10:10:00,1824.5,1834.5,1838.15,1824.5,1955.0,15:20:00,1788.55,09:30:00
09:20:00,ATM+1900,19100,0.65,0.6,0.65,0.55,0.85,15:30:00,0.35,10:15:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2000,19200,0.65,0.65,0.7,0.6,0.8,15:30:00,0.4,10:10:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2100,19300,0.6,0.55,0.6,0.45,0.9,15:30:00,0.4,10:15:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2200,19400,0.6,0.6,0.6,0.5,0.85,15:30:00,0.35,10:15:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2250,19450,0.4,0.4,0.45,0.4,0.85,15:30:00,0.3,10:05:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2300,19500,0.4,0.4,0.4,0.3,0.8,15:25:00,0.25,10:10:00,2317.7,2340.5,2340.5,2317.7,2457.5,15:20:00,2285.0,09:30:00
09:20:00,ATM+2400,19600,0.4,0.4,0.45,0.35,0.75,15:30:00,0.25,14:25:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2450,19650,0.4,0.4,0.4,0.4,0.65,15:30:00,0.3,13:20:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2500,19700,0.4,0.4,0.4,0.35,0.7,15:30:00,0.25,13:20:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2550,19750,0.4,0.4,0.4,0.35,0.5,15:05:00,0.25,13:25:00,-,-,-,-,-,-,-,-
09:20:00,ATM+2600,19800,0.35,0.4,0.4,0.35,0.75,15:30:00,0.25,10:10:00,2640.0,2640.0,2640.0,2640.0,2758.35,15:20:00,2619.7,09:55:00
09:20:00,SPOT,SPOT,17183.9,17168.8,17198.35,17164.4,17220.7,09:30:00,17027.85,15:25:00,-,-,-,-,-,-,-,-
09:25:00,ATM-2100,15100,2091.25,2091.25,2091.25,2068.9,2108.15,09:30:00,1960.0,15:25:00,1.0,0.95,1.1,0.95,1.1,10:35:00,0.5,15:30:00
09:25:00,ATM-2050,15150,-,-,-,-,-,-,-,-,1.15,1.15,1.15,1.1,1.25,10:35:00,0.45,15:25:00
09:25:00,ATM-2000,15200,-,-,-,-,-,-,-,-,1.15,1.15,1.25,1.1,1.2,09:25:00,0.6,15:20:00
09:25:00,ATM-1900,15300,-,-,-,-,-,-,-,-,1.25,1.15,1.25,1.15,1.3,10:35:00,0.65,12:15:00
09:25:00,ATM-1800,15400,-,-,-,-,-,-,-,-,1.3,1.3,1.35,1.25,1.35,10:35:00,0.7,15:25:00
09:25:00,ATM-1750,15450,-,-,-,-,-,-,-,-,1.2,1.15,1.3,1.15,1.3,10:35:00,0.7,12:15:00
09:25:00,ATM-1700,15500,1689.7,1689.7,1697.35,1669.2,1713.75,09:30:00,1548.8,15:20:00,1.3,1.3,1.4,1.25,1.35,10:35:00,0.5,15:30:00
09:25:00,ATM-1650,15550,-,-,-,-,-,-,-,-,1.4,1.4,1.45,1.35,1.45,09:25:00,0.65,14:50:00
09:25:00,ATM-1600,15600,-,-,-,-,-,-,-,-,1.45,1.5,1.55,1.45,1.5,09:25:00,0.75,13:35:00
09:25:00,ATM-1500,15700,-,-,-,-,-,-,-,-,1.55,1.55,1.6,1.5,1.6,09:25:00,0.6,15:30:00
09:25:00,ATM-1450,15750,-,-,-,-,-,-,-,-,1.6,1.6,1.6,1.5,1.6,09:25:00,0.5,15:25:00
09:25:00,ATM-1400,15800,-,-,-,-,-,-,-,-,1.75,1.7,1.8,1.65,1.75,09:25:00,0.6,15:25:00
09:25:00,ATM-1350,15850,-,-,-,-,-,-,-,-,1.7,1.7,1.85,1.7,1.75,09:25:00,0.45,15:25:00
09:25:00,ATM-1300,15900,-,-,-,-,-,-,-,-,1.85,1.85,1.95,1.85,1.9,09:25:00,0.65,15:30:00
09:25:00,ATM-1250,15950,-,-,-,-,-,-,-,-,2.0,2.0,2.05,1.9,2.05,09:25:00,0.65,15:05:00
09:25:00,ATM-1200,16000,1186.0,1186.0,1195.85,1166.5,1215.95,09:30:00,1045.0,15:20:00,2.25,2.2,2.3,2.2,2.25,09:25:00,0.7,15:05:00
09:25:00,ATM-1150,16050,-,-,-,-,-,-,-,-,2.5,2.45,2.6,2.45,2.5,09:25:00,0.7,15:00:00
09:25:00,ATM-1100,16100,-,-,-,-,-,-,-,-,2.7,2.7,2.85,2.7,2.75,09:25:00,0.7,15:05:00
09:25:00,ATM-1050,16150,-,-,-,-,-,-,-,-,2.95,3.0,3.1,2.95,3.05,09:25:00,0.95,15:05:00
09:25:00,ATM-1000,16200,991.0,991.0,991.8,991.0,1012.0,09:30:00,870.15,15:30:00,3.2,3.35,3.4,3.2,3.4,09:25:00,1.05,15:00:00
09:25:00,ATM-950,16250,-,-,-,-,-,-,-,-,3.65,3.8,3.8,3.55,3.8,09:25:00,1.25,14:45:00
09:25:00,ATM-900,16300,-,-,-,-,-,-,-,-,3.95,4.1,4.2,3.95,4.15,09:25:00,1.5,14:50:00
09:25:00,ATM-850,16350,-,-,-,-,-,-,-,-,4.45,4.6,4.75,4.4,4.65,09:25:00,1.6,14:50:00
09:25:00,ATM-800,16400,-,-,-,-,-,-,-,-,4.95,5.1,5.25,4.9,5.35,10:15:00,2.1,13:25:00
09:25:00,ATM-750,16450,-,-,-,-,-,-,-,-,5.7,5.8,6.0,5.5,6.35,10:15:00,2.45,14:50:00
09:25:00,ATM-700,16500,696.1,695.45,701.0,670.0,723.45,09:30:00,547.0,15:20:00,6.55,6.8,7.0,6.4,7.55,10:15:00,2.95,14:50:00
09:25:00,ATM-650,16550,646.7,646.7,646.7,623.75,646.7,09:25:00,500.0,15:20:00,7.4,7.65,7.9,7.25,8.85,10:15:00,3.3,14:50:00
09:25:00,ATM-600,16600,598.75,591.5,601.85,574.65,625.0,09:30:00,456.5,15:20:00,8.35,8.7,9.15,8.3,10.55,10:15:00,3.85,14:55:00
09:25:00,ATM-550,16650,549.4,549.4,549.4,549.4,574.45,09:30:00,407.45,15:20:00,9.75,10.0,10.75,9.5,12.35,10:15:00,4.4,14:55:00
09:25:00,ATM-500,16700,503.1,498.5,505.0,473.5,527.55,09:30:00,351.4,15:20:00,11.45,11.9,13.0,11.3,15.2,10:15:00,5.4,14:55:00
09:25:00,ATM-450,16750,-,-,-,-,-,-,-,-,13.8,14.2,15.8,13.5,18.4,10:15:00,6.7,14:55:00
09:25:00,ATM-400,16800,408.7,405.0,412.0,381.0,433.35,09:30:00,259.85,15:20:00,16.85,17.2,19.55,16.35,22.8,10:40:00,8.6,14:50:00
09:25:00,ATM-350,16850,360.0,362.0,365.95,340.6,385.9,09:30:00,216.55,15:20:00,20.5,20.85,24.3,19.95,28.75,10:40:00,11.25,14:50:00
09:25:00,ATM-300,16900,318.95,318.45,321.8,291.5,340.5,09:30:00,175.7,15:20:00,25.9,26.3,31.15,25.15,36.7,10:45:00,14.85,14:50:00
09:25:00,ATM-250,16950,275.9,275.5,278.85,252.95,296.25,09:30:00,140.0,15:20:00,33.35,33.55,40.4,32.4,47.35,15:15:00,19.95,14:50:00
09:25:00,ATM-200,17000,235.2,235.0,237.5,212.85,253.55,09:30:00,106.3,15:20:00,42.55,42.85,51.9,41.6,64.55,15:20:00,26.85,14:50:00
09:25:00,ATM-150,17050,197.0,196.3,199.3,177.4,213.8,09:30:00,79.1,15:20:00,54.85,54.85,66.05,53.25,87.6,15:15:00,36.8,14:50:00
09:25:00,ATM-100,17100,162.7,162.1,164.5,144.55,176.65,09:30:00,56.8,15:20:00,69.65,70.1,83.1,67.85,115.0,15:15:00,50.55,14:50:00
09:25:00,ATM-50,17150,130.75,130.15,132.4,115.3,142.4,09:30:00,39.6,15:20:00,87.95,88.35,104.3,85.85,147.45,15:20:00,69.2,14:50:00
09:25:00,ATM,17200,101.8,101.65,104.2,90.0,112.0,09:30:00,26.7,15:20:00,110.05,110.45,128.65,107.7,185.0,15:20:00,92.9,14:50:00
09:25:00,ATM+50,17250,78.75,77.8,79.9,69.45,86.05,09:30:00,17.5,15:20:00,135.9,135.5,157.5,132.9,225.1,15:20:00,117.75,09:30:00
